ym,region,country,visitors,visitors_yoy,visitors_vs_2019,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,guest_nights_vs_2019,updated_at
2025-01,東南アジア,インドネシア,63230,0.5314747983626809,0.9469162792129815,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,インドネシア,47026,0.2295664906133974,0.9099179595483713,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,インドネシア,60599,0.6182172612689596,0.5299300663990507,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,インドネシア,61380,-0.01815564264576497,0.5434520217260108,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,インドネシア,52280,0.2666569753355623,0.7364732454246521,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,インドネシア,51462,0.19534516398773571,0.04406573341448561,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,インドネシア,37612,0.2719218152920091,0.49165179456672625,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,インドネシア,31419,0.4199394405025534,0.9442450495049506,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,インドネシア,44072,0.2562925800290756,0.761400423644139,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,インドネシア,53387,0.2353812333680434,0.5658766938464246,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,インドネシア,56432,0.15542269814295362,0.5164593018568779,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,インドネシア,81678,0.08912713017041374,0.37962603246457105,,,,,,2026-06-09 00:08:19
2025-01,東南アジア,フィリピン,72185,0.2713998872763139,1.005863228388029,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,フィリピン,66698,0.022708802919484183,0.8964458345180553,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,フィリピン,72333,-0.08231308915136826,0.4982911117095097,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,フィリピン,90973,0.32809238091067017,0.3133860768631074,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,フィリピン,82723,0.22656168913008012,0.3884823256906913,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,フィリピン,63203,-0.027810678192921157,0.34928056018103404,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,フィリピン,47366,-0.14603540907943602,0.25403087024436743,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,フィリピン,44209,0.134407636447615,0.4047982205274865,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,フィリピン,51615,0.10719035565661339,0.36699507389162567,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,フィリピン,86150,0.07360051841882265,0.3317359715566548,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,フィリピン,92011,0.05665035944785135,0.4207340611151429,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,フィリピン,115557,0.06489425425056439,0.4171469917343209,,,,,,2026-06-09 00:08:19
2025-01,東南アジア,ベトナム,50415,0.13033047845388102,0.4251590106007068,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,ベトナム,73813,0.2265166746979943,0.8745206592681007,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,ベトナム,64123,-0.049677658391997004,0.33921597293289607,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,ベトナム,64089,0.040287629652474566,0.15903788769328142,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,ベトナム,59263,0.1717844784972813,0.48528822055137844,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,ベトナム,52935,0.11540730751401229,0.49453683051469555,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,ベトナム,53538,0.07650855568737058,0.3134291742309012,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,ベトナム,61215,0.16755674232309747,0.40051248026722175,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,ベトナム,50419,0.09948317596004963,0.31556425309849967,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,ベトナム,53238,0.0442509120866188,0.14465706299720482,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,ベトナム,51850,0.03260111923207143,0.2377064833381075,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,ベトナム,43696,0.09076385421867195,0.4276939162255766,,,,,,2026-06-09 00:08:19
2025-01,南アジア,インド,16189,0.2840260152284264,0.2984440166827078,,,,,,2026-06-09 00:08:19
2025-02,南アジア,インド,12955,0.3000501756146512,0.42817770918311093,,,,,,2026-06-09 00:08:19
2025-03,南アジア,インド,32967,0.21175475997941628,0.8570865254619198,,,,,,2026-06-09 00:08:19
2025-04,南アジア,インド,37352,0.6126413953889993,1.0326512842838484,,,,,,2026-06-09 00:08:19
2025-05,南アジア,インド,43040,0.4806660244942893,1.1612935623179674,,,,,,2026-06-09 00:08:19
2025-06,南アジア,インド,28623,0.4394990947495474,0.863597890487662,,,,,,2026-06-09 00:08:19
2025-07,南アジア,インド,18297,0.2246168261829864,0.38382998033580407,,,,,,2026-06-09 00:08:19
2025-08,南アジア,インド,18620,0.15558865512319242,0.3991584009618274,,,,,,2026-06-09 00:08:19
2025-09,南アジア,インド,25401,0.4218303946263644,0.5980497011638881,,,,,,2026-06-09 00:08:19
2025-10,南アジア,インド,29418,0.35529346724407995,1.1119965539521859,,,,,,2026-06-09 00:08:19
2025-11,南アジア,インド,28946,0.22954719225214504,0.9475206889591603,,,,,,2026-06-09 00:08:19
2025-12,南アジア,インド,23254,0.36780189400623486,0.9809183064997018,,,,,,2026-06-09 00:08:19
2025-01,中東,中東地域,11873,1.0171593611960583,,,,,,,2026-06-09 00:08:19
2025-02,中東,中東地域,10809,0.7366645244215939,,,,,,,2026-06-09 00:08:19
2025-03,中東,中東地域,24077,1.027366116537555,,,,,,,2026-06-09 00:08:19
2025-04,中東,中東地域,28363,0.22481323142030485,,,,,,,2026-06-09 00:08:19
2025-05,中東,中東地域,23248,0.6595046041830253,,,,,,,2026-06-09 00:08:19
2025-06,中東,中東地域,17420,0.23668891097543665,,,,,,,2026-06-09 00:08:19
2025-07,中東,中東地域,19993,0.5587868392328084,,,,,,,2026-06-09 00:08:19
2025-08,中東,中東地域,18354,0.6053529257412753,,,,,,,2026-06-09 00:08:19
2025-09,中東,中東地域,29684,1.091306185712273,,,,,,,2026-06-09 00:08:19
2025-10,中東,中東地域,27863,0.33577832110839445,,,,,,,2026-06-09 00:08:19
2025-11,中東,中東地域,28102,0.468234064785789,,,,,,,2026-06-09 00:08:19
2025-12,中東,中東地域,17411,0.38523351101917425,,,,,,,2026-06-09 00:08:19
2025-01,東アジア,マカオ,9548,0.6133828996282529,0.44491525423728806,,,,,,2026-06-09 00:08:19
2025-02,東アジア,マカオ,8425,-0.005195418585429268,0.06201941258036059,,,,,,2026-06-09 00:08:19
2025-03,東アジア,マカオ,8475,0.049015967322688425,0.05344934742075824,,,,,,2026-06-09 00:08:19
2025-04,東アジア,マカオ,7633,0.16003039513677808,0.11057762258111459,,,,,,2026-06-09 00:08:19
2025-05,東アジア,マカオ,7749,0.06764949021769073,-0.09241040056219252,,,,,,2026-06-09 00:08:19
2025-06,東アジア,マカオ,7029,-0.24182936037104952,-0.29441879140734795,,,,,,2026-06-09 00:08:19
2025-07,東アジア,マカオ,12436,-0.29572998074527124,-0.2397603619024331,,,,,,2026-06-09 00:08:19
2025-08,東アジア,マカオ,17880,-0.07725654126025705,0.03760445682451263,,,,,,2026-06-09 00:08:19
2025-09,東アジア,マカオ,6533,0.005695812807881673,-0.19105993065874194,,,,,,2026-06-09 00:08:19
2025-10,東アジア,マカオ,7937,0.032791151594014245,0.052931812151764346,,,,,,2026-06-09 00:08:19
2025-11,東アジア,マカオ,9802,-0.0411816492223418,0.052959501557632294,,,,,,2026-06-09 00:08:19
2025-12,東アジア,マカオ,15565,-0.07157769161944527,0.057045840407470294,,,,,,2026-06-09 00:08:19
2025-01,東アジア,モンゴル,6352,0.37370242214532867,1.1956446595229866,,,,,,2026-06-09 00:08:19
2025-02,東アジア,モンゴル,3518,0.11153238546603483,0.6688804554079697,,,,,,2026-06-09 00:08:19
2025-03,東アジア,モンゴル,5861,0.12863470055844406,0.9608564737370358,,,,,,2026-06-09 00:08:19
2025-04,東アジア,モンゴル,6167,0.3637770897832817,1.3271698113207546,,,,,,2026-06-09 00:08:19
2025-05,東アジア,モンゴル,4459,0.23381294964028787,1.058633425669437,,,,,,2026-06-09 00:08:19
2025-06,東アジア,モンゴル,5864,0.49401273885350316,1.2817120622568092,,,,,,2026-06-09 00:08:19
2025-07,東アジア,モンゴル,4210,0.011532916866890952,0.9110304130730822,,,,,,2026-06-09 00:08:19
2025-08,東アジア,モンゴル,5907,0.11600226714528628,0.8036641221374046,,,,,,2026-06-09 00:08:19
2025-09,東アジア,モンゴル,5406,0.17496196479026294,0.7427466150870405,,,,,,2026-06-09 00:08:19
2025-10,東アジア,モンゴル,5074,0.1193470108096184,0.9241562381494122,,,,,,2026-06-09 00:08:19
2025-11,東アジア,モンゴル,4935,0.16887730933207012,0.9955519611807522,,,,,,2026-06-09 00:08:19
2025-12,東アジア,モンゴル,5715,0.10009624639076042,1.3355128729055985,,,,,,2026-06-09 00:08:19
2025-01,アジアその他,その他アジア,29098,0.30865752192489326,0.7573378427346298,,,,,,2026-06-09 00:08:19
2025-02,アジアその他,その他アジア,23135,0.27585065901946737,0.7570441254651781,,,,,,2026-06-09 00:08:19
2025-03,アジアその他,その他アジア,32743,0.11226985528908218,0.47417946062761684,,,,,,2026-06-09 00:08:19
2025-04,アジアその他,その他アジア,64238,0.3149243649315292,1.220616703539823,,,,,,2026-06-09 00:08:19
2025-05,アジアその他,その他アジア,35436,0.04395474899835028,1.1928217821782177,,,,,,2026-06-09 00:08:19
2025-06,アジアその他,その他アジア,27424,0.2953568560767088,0.716145181476846,,,,,,2026-06-09 00:08:19
2025-07,アジアその他,その他アジア,27630,0.034134291488883806,0.5984958056118022,,,,,,2026-06-09 00:08:19
2025-08,アジアその他,その他アジア,28512,0.1878515185601799,0.6041408799369865,,,,,,2026-06-09 00:08:19
2025-09,アジアその他,その他アジア,31222,0.10309496890898817,0.5973600736723625,,,,,,2026-06-09 00:08:19
2025-10,アジアその他,その他アジア,41643,0.08933242649366946,0.8999452504790584,,,,,,2026-06-09 00:08:19
2025-11,アジアその他,その他アジア,31755,0.13091634317461454,0.4490075290896647,,,,,,2026-06-09 00:08:19
2025-12,アジアその他,その他アジア,29305,0.11227084677572408,0.6153125344504464,,,,,,2026-06-09 00:08:19
2025-01,集計,ヨーロッパ計,112872,0.29108711566617873,0.22239189057474262,,,,,,2026-06-09 00:08:19
2025-02,集計,ヨーロッパ計,150676,0.30719113015867516,0.5143468778580689,,,,,,2026-06-09 00:08:19
2025-03,集計,ヨーロッパ計,296297,0.08885083364263435,0.5910699422741308,,,,,,2026-06-09 00:08:19
2025-04,集計,ヨーロッパ計,404616,0.5389495544221181,0.6792181112655891,,,,,,2026-06-09 00:08:19
2025-05,集計,ヨーロッパ計,302064,0.40031152647975077,0.8387367754659785,,,,,,2026-06-09 00:08:19
2025-06,集計,ヨーロッパ計,204516,0.3403150968621387,0.5259199570239055,,,,,,2026-06-09 00:08:19
2025-07,集計,ヨーロッパ計,260587,0.25733765011845433,0.4635690175176497,,,,,,2026-06-09 00:08:19
2025-08,集計,ヨーロッパ計,266488,0.31311747633571985,0.6135337071168214,,,,,,2026-06-09 00:08:19
2025-09,集計,ヨーロッパ計,320343,0.42439239121735195,0.7001178193860655,,,,,,2026-06-09 00:08:19
2025-10,集計,ヨーロッパ計,385481,0.286214306210836,0.5534005230643997,,,,,,2026-06-09 00:08:19
2025-11,集計,ヨーロッパ計,286490,0.3719734119990805,0.7288115137434752,,,,,,2026-06-09 00:08:19
2025-12,集計,ヨーロッパ計,177914,0.2652202049509669,0.4381769974455978,,,,,,2026-06-09 00:08:19
2025-01,欧州,英国,26378,0.3316169417941339,0.22380996566762557,,,,,,2026-06-09 00:08:19
2025-02,欧州,英国,31408,0.21374193299068667,0.3334465483569671,,,,,,2026-06-09 00:08:19
2025-03,欧州,英国,58140,0.029937998228520835,0.5058275058275059,,,,,,2026-06-09 00:08:19
2025-04,欧州,英国,69496,0.43566013179912,0.5604104452477716,,,,,,2026-06-09 00:08:19
2025-05,欧州,英国,52095,0.33167177914110435,0.6463877125339739,,,,,,2026-06-09 00:08:19
2025-06,欧州,英国,33525,0.16293187179131396,0.2993682415410255,,,,,,2026-06-09 00:08:19
2025-07,欧州,英国,37098,0.12725615314494076,0.2824253318584071,,,,,,2026-06-09 00:08:19
2025-08,欧州,英国,36690,0.24753485209112536,0.3996871781177278,,,,,,2026-06-09 00:08:19
2025-09,欧州,英国,47114,0.2592948974955229,-0.04973779749899154,,,,,,2026-06-09 00:08:19
2025-10,欧州,英国,63343,0.22669791041307596,-0.07394628733498043,,,,,,2026-06-09 00:08:19
2025-11,欧州,英国,45123,0.21789473684210536,0.1966108886472726,,,,,,2026-06-09 00:08:19
2025-12,欧州,英国,34594,0.14100069263498138,0.24663063063063073,,,,,,2026-06-09 00:08:19
2025-01,欧州,フランス,16515,0.1433813348103019,0.07800261096605743,,,,,,2026-06-09 00:08:19
2025-02,欧州,フランス,26518,0.19085683492006478,0.5242857964016785,,,,,,2026-06-09 00:08:19
2025-03,欧州,フランス,36478,0.051693815770506024,0.2404107725788902,,,,,,2026-06-09 00:08:19
2025-04,欧州,フランス,57066,0.10552316007671592,0.24043038800130412,,,,,,2026-06-09 00:08:19
2025-05,欧州,フランス,46049,0.20676642469666406,0.4920454913650649,,,,,,2026-06-09 00:08:19
2025-06,欧州,フランス,27105,0.170842332613391,0.2715203827930759,,,,,,2026-06-09 00:08:19
2025-07,欧州,フランス,46196,0.23674135946242614,0.3338338049315701,,,,,,2026-06-09 00:08:19
2025-08,欧州,フランス,37185,0.1834441933738582,0.20530939029529027,,,,,,2026-06-09 00:08:19
2025-09,欧州,フランス,38825,0.2628069604813792,0.46343761779117987,,,,,,2026-06-09 00:08:19
2025-10,欧州,フランス,58242,0.17925044038146143,0.4760878931495045,,,,,,2026-06-09 00:08:19
2025-11,欧州,フランス,41392,0.3298207286512884,0.7040757513379992,,,,,,2026-06-09 00:08:19
2025-12,欧州,フランス,25995,0.25506952491309387,0.2830067617590444,,,,,,2026-06-09 00:08:19
2025-01,欧州,ドイツ,12737,0.22447606229571226,0.12141222046134881,,,,,,2026-06-09 00:08:19
2025-02,欧州,ドイツ,18643,0.2544072130265105,0.3929318589360431,,,,,,2026-06-09 00:08:19
2025-03,欧州,ドイツ,48064,0.010745904569638087,0.6770996894518302,,,,,,2026-06-09 00:08:19
2025-04,欧州,ドイツ,57188,0.5872769158178135,1.0549786194257789,,,,,,2026-06-09 00:08:19
2025-05,欧州,ドイツ,42268,0.31283389240899484,0.9612100965107646,,,,,,2026-06-09 00:08:19
2025-06,欧州,ドイツ,23912,0.44022164669035724,0.523348410524304,,,,,,2026-06-09 00:08:19
2025-07,欧州,ドイツ,28087,0.2381309235177429,0.5106222772010971,,,,,,2026-06-09 00:08:19
2025-08,欧州,ドイツ,35677,0.478594222719549,1.0665546802594994,,,,,,2026-06-09 00:08:19
2025-09,欧州,ドイツ,52819,0.42399978432006913,1.3198787772312017,,,,,,2026-06-09 00:08:19
2025-10,欧州,ドイツ,56020,0.2922423934857328,1.131983559141422,,,,,,2026-06-09 00:08:19
2025-11,欧州,ドイツ,33687,0.3374756818993925,0.7253265044814341,,,,,,2026-06-09 00:08:19
2025-12,欧州,ドイツ,20377,0.29123629681262275,0.49402448859887094,,,,,,2026-06-09 00:08:19
2025-01,欧州,イタリア,8792,0.2780927460386684,0.4573180838720372,,,,,,2026-06-09 00:08:19
2025-02,欧州,イタリア,11057,0.46353408338848445,0.8750211972189248,,,,,,2026-06-09 00:08:19
2025-03,欧州,イタリア,25494,0.045093055669426896,0.7046001604707142,,,,,,2026-06-09 00:08:19
2025-04,欧州,イタリア,45592,0.8343190504928586,0.894771839414845,,,,,,2026-06-09 00:08:19
2025-05,欧州,イタリア,24956,0.4307171931433813,1.0024071250902673,,,,,,2026-06-09 00:08:19
2025-06,欧州,イタリア,20126,0.3426284189459641,0.7721229197851545,,,,,,2026-06-09 00:08:19
2025-07,欧州,イタリア,21833,0.18851388132825253,0.6093911248710011,,,,,,2026-06-09 00:08:19
2025-08,欧州,イタリア,41098,0.18595255958908052,0.8022276793544991,,,,,,2026-06-09 00:08:19
2025-09,欧州,イタリア,28916,0.4759085340955491,1.1653437172382808,,,,,,2026-06-09 00:08:19
2025-10,欧州,イタリア,29425,0.17404141563260578,0.9974882900006787,,,,,,2026-06-09 00:08:19
2025-11,欧州,イタリア,30375,0.4569044078852702,1.4595141700404857,,,,,,2026-06-09 00:08:19
2025-12,欧州,イタリア,21713,0.4340532329436628,0.9393533404787424,,,,,,2026-06-09 00:08:19
2025-01,欧州,スペイン,7401,0.5518976724680227,0.6889548151528981,,,,,,2026-06-09 00:08:19
2025-02,欧州,スペイン,9827,0.5541673256365649,1.1678799911758215,,,,,,2026-06-09 00:08:19
2025-03,欧州,スペイン,17826,0.06126093945347377,0.9993270524899058,,,,,,2026-06-09 00:08:19
2025-04,欧州,スペイン,24248,1.068588977990104,0.7497474383027853,,,,,,2026-06-09 00:08:19
2025-05,欧州,スペイン,20799,0.5501975106208541,1.0859492528332164,,,,,,2026-06-09 00:08:19
2025-06,欧州,スペイン,18160,0.4069884558766561,0.8602745339069864,,,,,,2026-06-09 00:08:19
2025-07,欧州,スペイン,24056,0.2873120351046181,0.525331304292689,,,,,,2026-06-09 00:08:19
2025-08,欧州,スペイン,31990,0.23484906971357988,0.5987805487530611,,,,,,2026-06-09 00:08:19
2025-09,欧州,スペイン,24700,0.2964518160823011,1.153068340306834,,,,,,2026-06-09 00:08:19
2025-10,欧州,スペイン,28749,0.22906245992048224,1.0925103719339107,,,,,,2026-06-09 00:08:19
2025-11,欧州,スペイン,24213,0.2872408293460924,1.2983388704318939,,,,,,2026-06-09 00:08:19
2025-12,欧州,スペイン,13607,0.29553460915928786,0.8652501713502398,,,,,,2026-06-09 00:08:19
2025-01,欧州,ロシア,4931,0.5209747069710056,-0.2192843571880937,,,,,,2026-06-09 00:08:19
2025-02,欧州,ロシア,5668,0.9497764017887858,0.01196214961613995,,,,,,2026-06-09 00:08:19
2025-03,欧州,ロシア,18823,0.7792797050760942,0.6086659259892317,,,,,,2026-06-09 00:08:19
2025-04,欧州,ロシア,23170,1.1557499069594344,0.6805686516283456,,,,,,2026-06-09 00:08:19
2025-05,欧州,ロシア,19152,1.3928035982008997,0.9762666391497266,,,,,,2026-06-09 00:08:19
2025-06,欧州,ロシア,11947,1.1273148148148149,0.3508593396653099,,,,,,2026-06-09 00:08:19
2025-07,欧州,ロシア,11266,0.9851982378854625,0.2510827318156579,,,,,,2026-06-09 00:08:19
2025-08,欧州,ロシア,13044,0.8975851032877509,0.5676000480711454,,,,,,2026-06-09 00:08:19
2025-09,欧州,ロシア,21174,1.0785314616668304,1.0254448058159555,,,,,,2026-06-09 00:08:19
2025-10,欧州,ロシア,30053,0.9140819056111076,1.0945776414831334,,,,,,2026-06-09 00:08:19
2025-11,欧州,ロシア,27397,0.9778371354317066,1.0846903058895143,,,,,,2026-06-09 00:08:19
2025-12,欧州,ロシア,8283,0.40891308045585983,-0.06226650062266503,,,,,,2026-06-09 00:08:19
2025-01,欧州,北欧地域,9184,0.23457453958865448,,,,,,,2026-06-09 00:08:19
2025-02,欧州,北欧地域,12013,0.34689987666778777,,,,,,,2026-06-09 00:08:19
