ym,country,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,source,updated_at
2024-12,タイ,徳島県,四国,310,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,徳島県,四国,170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,徳島県,四国,30,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,徳島県,四国,210,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,徳島県,四国,30,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,徳島県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,徳島県,四国,60,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,徳島県,四国,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,徳島県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,徳島県,四国,1170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,香川県,四国,75830,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,香川県,四国,17570,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,香川県,四国,14020,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,香川県,四国,8780,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,香川県,四国,22190,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,香川県,四国,1770,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,香川県,四国,400,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,香川県,四国,380,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,香川県,四国,280,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,香川県,四国,280,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,香川県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,香川県,四国,810,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,香川県,四国,330,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,香川県,四国,180,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,香川県,四国,30,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,香川県,四国,850,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,香川県,四国,70,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,香川県,四国,70,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,香川県,四国,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,香川県,四国,110,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,香川県,四国,80,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,香川県,四国,2910,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,愛媛県,四国,38600,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,愛媛県,四国,20230,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,愛媛県,四国,2200,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,愛媛県,四国,1940,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,愛媛県,四国,9380,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,愛媛県,四国,580,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,愛媛県,四国,210,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,愛媛県,四国,190,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,愛媛県,四国,90,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,愛媛県,四国,110,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,愛媛県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,愛媛県,四国,630,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,愛媛県,四国,260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,愛媛県,四国,80,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,愛媛県,四国,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,愛媛県,四国,320,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,愛媛県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,愛媛県,四国,60,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,愛媛県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,愛媛県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,愛媛県,四国,420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,愛媛県,四国,1420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,高知県,四国,8560,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,高知県,四国,510,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,高知県,四国,890,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,高知県,四国,1010,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,高知県,四国,4070,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,高知県,四国,260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,高知県,四国,90,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,高知県,四国,90,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,高知県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,高知県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,高知県,四国,10,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,高知県,四国,300,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,高知県,四国,140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,高知県,四国,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,高知県,四国,0,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,高知県,四国,140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,高知県,四国,70,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,高知県,四国,170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,高知県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,高知県,四国,10,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,高知県,四国,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,高知県,四国,540,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,福岡県,九州,651980,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,福岡県,九州,268520,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,福岡県,九州,71850,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,福岡県,九州,68010,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,福岡県,九州,91160,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,福岡県,九州,16190,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,福岡県,九州,3700,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,福岡県,九州,2970,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,福岡県,九州,1180,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,福岡県,九州,860,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,福岡県,九州,200,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,福岡県,九州,27640,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,福岡県,九州,24540,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,福岡県,九州,4260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,福岡県,九州,930,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,福岡県,九州,6550,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,福岡県,九州,3170,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,福岡県,九州,710,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,福岡県,九州,12670,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,福岡県,九州,320,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,福岡県,九州,220,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,福岡県,九州,30420,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,佐賀県,九州,23640,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,佐賀県,九州,8820,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,佐賀県,九州,4270,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,佐賀県,九州,2680,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,佐賀県,九州,3770,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,佐賀県,九州,740,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,佐賀県,九州,160,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,佐賀県,九州,150,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,佐賀県,九州,40,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,佐賀県,九州,80,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,佐賀県,九州,0,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,佐賀県,九州,840,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,佐賀県,九州,490,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,マレーシア,佐賀県,九州,130,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インド,佐賀県,九州,30,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,豪州,佐賀県,九州,140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,インドネシア,佐賀県,九州,20,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ベトナム,佐賀県,九州,60,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フィリピン,佐賀県,九州,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,イタリア,佐賀県,九州,10,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,スペイン,佐賀県,九州,10,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,その他,佐賀県,九州,1000,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,総数,長崎県,九州,45210,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,韓国,長崎県,九州,14500,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,中国,長崎県,九州,2990,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,香港,長崎県,九州,3520,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,台湾,長崎県,九州,5820,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,米国,長崎県,九州,3140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,カナダ,長崎県,九州,410,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,英国,長崎県,九州,260,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ドイツ,長崎県,九州,300,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,フランス,長崎県,九州,140,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,ロシア,長崎県,九州,50,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,シンガポール,長崎県,九州,3070,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
2024-12,タイ,長崎県,九州,2100,,宿泊旅行統計 2024年確定値 参考第1表 / 参考第1表(12月),2026-05-29
